RadiusFromCore,Density,Pressure,VelocityMagnitude
1.09248,31693.3,2969.33,0.028458
1.07186,413495,41149.5,0.0307389
1.07241,2.21833e+06,221633,0.0300274
1.07189,1.13832e+06,113632,0.0293627
1.07693,707218,70521.8,0.0258571
1.06217,1.6988e+06,169680,0.0278183
1.06967,1.09623e+06,109423,0.0307448
1.06755,804925,80292.5,0.0304106
1.14332,50567.5,4856.75,0.0302584
1.07088,657514,65551.4,0.0297863
1.07541,498086,49608.6,0.0332253
1.06842,1.22671e+06,122471,0.0313287
1.09854,572537,57053.7,0.0385554
1.13459,31819.1,2981.91,0.0279915
1.07268,447838,44583.8,0.0316707
1.07187,759949,75794.9,0.0344808
1.07389,1.81936e+06,181736,0.0303602
1.07277,479446,47744.6,0.0292126
1.10866,145417,14341.7,0.031638
1.12842,169040,16704,0.0308283
1.0827,1.32907e+06,132707,0.0279318
1.06934,2.91415e+06,291215,0.0295883
1.07899,2.05714e+06,205514,0.0306558
1.08061,1.57867e+06,157667,0.03096
1.0973,743323,74132.3,0.0318842
1.08902,647642,64564.2,0.0438793
1.07543,1.34506e+06,134306,0.0288738
1.07259,2.04852e+06,204652,0.0322912
1.0767,1.06554e+06,106354,0.0293901
1.10154,170268,16826.8,0.0324486
1.13431,36477.1,3447.71,0.0485071
1.12386,169594,16759.4,0.0328448
1.07076,1.28233e+06,128033,0.0287001
1.10964,456487,45448.7,0.0349059
1.07275,557824,55582.4,0.0301488
1.08544,814341,81234.1,0.0273931
1.11361,53010.6,5101.06,0.0334735
1.06164,2.98185e+06,297985,0.0299139
1.12145,136762,13476.2,0.0341043
1.11452,458660,45666,0.0468639
1.08814,2.35645e+06,235445,0.0336949
1.13173,164359,16235.9,0.0344071
1.07358,545336,54333.6,0.0312668
1.13131,373178,37117.8,0.0281423
1.06921,827833,82583.3,0.028552
1.0958,562479,56047.9,0.0323451
1.13833,66920.9,6492.09,0.0349073
1.10941,43688.7,4168.87,0.0282058
1.07975,262839,26083.9,0.0303278
1.06245,2.69139e+06,268939,0.0303436
1.07118,2.39496e+06,239296,0.0312526
1.07176,754745,75274.5,0.0268853
1.0607,3.27083e+06,326883,0.0300861
1.06282,2.63997e+06,263797,0.0310863
1.14311,44575.4,4257.54,0.0299435
1.08009,631058,62905.8,0.0284728
1.06841,981898,97989.8,0.0300272
1.09041,298901,29690.1,0.0281385
1.17009,25101.9,2310.19,0.0272919
1.12175,29682,2768.2,0.029113
1.07913,224560,22256,0.0292026
1.07939,1.02504e+06,102304,0.0309116
1.07107,2.25379e+06,225179,0.0298604
1.07594,1.2889e+06,128690,0.0288395
1.12454,466336,46433.6,0.0305012
1.07115,1.22016e+06,121816,0.0292553
1.07635,724155,72215.5,0.0320005
1.11039,767045,76504.5,0.0289608
1.08894,213524,21152.4,0.027267
1.14193,41955.8,3995.58,0.0293271
1.07117,782959,78095.9,0.0309542
1.08098,175941,17394.1,0.0305729
1.06739,1.33348e+06,133148,0.0316303
1.10364,142011,14001.1,0.0285701
1.06241,758276,75627.6,0.030961
1.10135,1.41288e+06,141088,0.0334077
1.0944,159593,15759.3,0.032926
1.11106,127976,12597.6,0.0301678
1.06873,972748,97074.8,0.0297124
1.11482,216002,21400.2,0.0288566
1.0698,1.13362e+06,113162,0.0327243
1.07514,433919,43191.9,0.0275351
1.07228,2.03822e+06,203622,0.0304645
1.08179,138928,13692.8,0.0294567
1.11366,616012,61401.2,0.028358
1.15133,34327.5,3232.75,0.0308978
1.11245,728116,72611.6,0.0310715
1.09513,632270,63027,0.028973
1.12818,329210,32721,0.0317622
1.12209,193384,19138.4,0.0278481
1.08771,179048,17704.8,0.0299247
1.11277,57030.7,5503.07,0.027691
1.07011,2.49382e+06,249182,0.0300777
1.09199,106345,10434.5,0.028221
1.07186,1.08338e+06,108138,0.030541
1.06156,1.78204e+06,178004,0.028821
1.07736,485294,48329.4,0.0292972
1.12804,42985.9,4098.59,0.0340678
1.06619,1.54134e+06,153934,0.0316
1.08074,541220,53921.9,0.0286558
1.13913,30326.9,2832.69,0.0302085
1.0632,1.42799e+06,142599,0.031217
1.13262,143847,14184.7,0.0322404
1.09169,795033,79303.3,0.031267
1.11333,413081,41108.1,0.0304416
1.07423,134109,13210.9,0.0295136
1.09411,40106.6,3810.66,0.0306058
1.07232,669655,66765.5,0.0280675
1.0968,842694,84069.4,0.0291549
1.0762,1.2364e+06,123440,0.0292852
1.08645,182882,18088.2,0.028274
1.07238,2.02324e+06,202124,0.0308451
1.08569,348495,34649.5,0.0304691
1.11666,280126,27812.6,0.0319456
1.07992,1.73681e+06,173481,0.0298368
1.10183,33145.5,3114.55,0.0291584
1.06039,3.41572e+06,341372,0.02979
1.09548,543029,54102.9,0.0342749
1.09427,643076,64107.6,0.0312533
1.12365,39191.8,3719.18,0.0335427
1.0831,871109,86910.9,0.030037
1.10826,362170,36017,0.0292708
1.11813,95244.7,9324.47,0.0279327
1.08754,486748,48474.8,0.0306987
1.10108,28946,2694.6,0.0287465
1.07207,1.11457e+06,111257,0.031941
1.06718,756267,75426.7,0.0294861
1.13684,26357.9,2435.79,0.0279205
1.11051,98144.9,9614.49,0.0339737
1.12722,160556,15855.6,0.0320025
1.07561,444876,44287.6,0.03199
1.12338,27415.1,2541.51,0.0273812
1.09082,1.63699e+06,163499,0.0367253
1.12186,112615,11061.5,0.0289702
1.12126,63632.3,6163.23,0.0289517
1.11269,274243,27224.3,0.0333069
1.09668,848757,84675.7,0.0289181
1.06589,1.75921e+06,175721,0.0293918
1.10109,371002,36900.2,0.03096
1.06906,852484,85048.4,0.0281074
1.06295,2.5824e+06,258040,0.0345641
1.07083,935261,93326.1,0.0325492
1.08301,1.25355e+06,125155,0.0283048
1.08574,883622,88162.2,0.0288096
1.08603,854718,85271.8,0.0377887
1.14683,27517,2551.7,0.0280988
1.07991,699971,69797.1,0.0270212
1.07972,1.94132e+06,193932,0.0371118
1.06924,1.17739e+06,117539,0.0339723
1.11598,95133.5,9313.35,0.0314683
1.08962,396883,39488.3,0.0302772
1.07378,1.81488e+06,181288,0.0304684
1.08348,148298,14629.8,0.0297227
1.10031,69704.6,6770.46,0.026841
1.13114,546584,54458.4,0.0293126
1.06413,1.18577e+06,118377,0.0301459
1.07545,684430,68243,0.0304469
1.06709,825635,82363.5,0.028592
1.08349,381289,37928.9,0.0306593
1.0646,1.9069e+06,190490,0.0301002
1.14705,54410,5241,0.0256529
1.09205,1.36306e+06,136106,0.0300191
1.14664,26558.9,2455.89,0.027843
1.07716,492905,49090.5,0.0284375
1.10632,31216.2,2921.62,0.0282977
1.06537,1.73548e+06,173348,0.0303035
1.11222,509869,50786.9,0.0288797
1.06995,266421,26442.1,0.0324153
1.06246,2.6449e+06,264290,0.0294995
1.07151,2.29528e+06,229328,0.0290167
1.0754,1.36097e+06,135897,0.0284864
1.08947,1.07729e+06,107529,0.0298937
1.07048,986238,98423.8,0.0296128
1.07412,1.5866e+06,158460,0.0310879
1.08153,595377,59337.7,0.0284161
1.08226,665237,66323.7,0.0286621
1.11508,128376,12637.6,0.029256
1.07739,266707,26470.7,0.0297647
1.07573,405392,40339.2,0.0272978
1.11559,122441,12044.1,0.0285144
1.07841,272067,27006.7,0.029697
1.07634,2.69412e+06,269212,0.0305434
1.10348,141248,13924.8,0.0288376
1.08141,1.54288e+06,154088,0.0292619
1.11664,46484.3,4448.43,0.0309506
1.12952,639315,63731.5,0.0303545
1.09154,79249.7,7724.97,0.0330858
1.08054,383211,38121.1,0.0306155
1.06544,1.74443e+06,174243,0.0304525
1.1295,212894,21089.4,0.0307367
1.05825,340001,33800.1,0.0289346
1.07099,859103,85710.3,0.0343214
1.10929,679035,67703.5,0.0296262
1.1046,201367,19936.7,0.0296567
1.07744,270498,26849.8,0.0305752
1.10797,543484,54148.4,0.0336856
1.07304,580955,57895.5,0.0295609
1.07846,306288,30428.8,0.0308582
1.09044,490543,48854.3,0.0359816
1.08289,677960,67596,0.0262969
1.06809,1.26296e+06,126096,0.0372328
1.10908,140423,13842.3,0.0268181
1.06282,2.64004e+06,263804,0.031065
1.07166,2.42113e+06,241913,0.0382386
1.07173,2.39094e+06,238894,0.0291773
1.08264,1.3163e+06,131430,0.0294454
1.08176,602875,60087.5,0.0276011
1.09144,119837,11783.7,0.0305443
1.07433,1.70142e+06,169942,0.0260176
1.10769,541600,53960,0.0320646
1.09051,487093,48509.3,0.0315505
1.07934,252940,25094,0.026266
1.09165,42945.6,4094.56,0.0304821
1.08298,426993,42499.3,0.0292604
1.07596,1.21673e+06,121473,0.029311
1.08008,111603,10960.3,0.0352979
1.09988,24650,2265,0.027153
1.06443,1.92673e+06,192473,0.0312562
1.11146,542483,54048.3,0.0291449
1.11924,240381,23838.1,0.0348747
1.05977,2.11038e+06,210838,0.0296039
1.10073,380220,37822,0.0355657
1.11491,25400.1,2340.01,0.0289327
1.15282,24845.1,2284.51,0.0269897
1.15632,32393.9,3039.39,0.0305063
1.1087,480322,47832.2,0.0321539
1.08451,348867,34686.7,0.0289842
1.15635,24618.3,2261.83,0.0271183
1.06239,2.70274e+06,270074,0.0287745
1.11855,303529,30152.9,0.0378382
1.10061,1.68009e+06,167809,0.0282362
1.11321,716349,71434.9,0.0331723
1.08997,158572,15657.2,0.0286194
1.11819,338463,33646.3,0.0353387
1.08485,937044,93504.4,0.0314963
1.07476,1.41909e+06,141709,0.0321545
1.09805,46073.5,4407.35,0.0277171
1.07024,1.06439e+06,106239,0.0293395
1.10376,175718,17371.8,0.0310948
1.14512,79553.6,7755.36,0.0264213
1.139,25662.5,2366.25,0.0271997
1.08574,86928.7,8492.87,0.0281391
1.06467,1.16077e+06,115877,0.0303943
1.07982,443954,44195.4,0.0264008
1.09244,59018.6,5701.86,0.0327093
1.06721,793060,79106,0.0292673
1.0932,1.05247e+06,105047,0.0455378
1.07356,359994,35799.4,0.0351895
1.08383,463148,46114.8,0.0310241
1.06672,393977,39197.7,0.0299048
1.11399,390017,38801.7,0.0368595
1.13225,182131,18013.1,0.0296222
1.12345,301649,29964.9,0.0297677
1.06872,624008,62200.8,0.0303371
1.1018,193159,19115.9,0.0273408
1.09857,45288.5,4328.85,0.0286331
1.11485,607190,60519,0.0267872
1.09414,44699,4269.9,0.0292711
1.11021,258843,25684.3,0.0348616
1.12183,72102,7010.2,0.0288483
1.06322,2.45417e+06,245217,0.0281453
1.10014,1.65381e+06,165181,0.0291275
1.08391,471641,46964.1,0.0259227
1.07205,2.24052e+06,223852,0.0295408
1.08301,409065,40706.5,0.0287688
1.10996,1.13517e+06,113317,0.0467309
1.0908,261022,25902.2,0.0293717
1.08545,635756,63375.6,0.0318737
1.10088,196502,19450.2,0.0299549
1.13087,38849.5,3684.95,0.034433
1.10631,430994,42899.4,0.0282476
1.11081,250129,24812.9,0.0285839
1.12653,24479.4,2247.94,0.0271509
1.07074,2.41177e+06,240977,0.0318796
1.10732,463817,46181.7,0.0317358
1.08536,167664,16566.4,0.0316542
1.07158,1.19529e+06,119329,0.0330002
1.08399,442668,44066.8,0.028262
1.12937,138488,13648.8,0.0287362
1.08607,312720,31072,0.0293345
1.11885,232560,23056,0.0338651
1.07129,1.31561e+06,131361,0.0304972
1.07251,704577,70257.7,0.0326929
1.07175,789192,78719.2,0.0342558
1.11524,349430,34743,0.0294361
1.08417,89245.4,8724.54,0.0298383
1.13136,126772,12477.2,0.0299548
1.09076,270435,26843.5,0.0286888
1.07747,334014,33201.4,0.0275204
1.08986,300322,29832.2,0.0295043
1.12585,75335.4,7333.54,0.0298315
1.07182,2.26136e+06,225936,0.0306734
1.12545,54309.3,5230.93,0.0335331
1.10242,1.19892e+06,119692,0.0295165
1.10477,145975,14397.5,0.0398898
1.09499,566584,56458.4,0.0281316
1.12549,31511.3,2951.13,0.0292348
1.09726,358338,35633.8,0.0291277
1.08548,78370.6,7637.06,0.0302627
1.14546,26026.7,2402.67,0.0274757
1.08583,295500,29350,0.0287647
1.10732,351300,34930,0.0312503
1.07575,125427,12342.7,0.0287405
1.10034,396395,39439.5,0.0304996
1.07319,352334,35033.4,0.0345026
1.10012,377495,37549.5,0.0290061
1.13871,117481,11548.1,0.0284722
1.09756,582834,58083.4,0.0284423
1.08982,309840,30784,0.0299812
1.07761,271166,26916.6,0.0277867
1.07056,817162,81516.2,0.0351365
1.09102,160430,15843,0.0318879
1.12106,180976,17897.6,0.0247199
1.12464,67107.3,6510.73,0.0312568
1.08168,158396,15639.6,0.0325743
1.10008,457594,45559.4,0.0349239
1.10275,340033,33803.3,0.0303652
1.09125,147428,14542.8,0.0304909
1.11501,509174,50717.4,0.0305243
1.08505,359843,35784.3,0.0291793
1.08879,699699,69769.9,0.0367136
1.08634,648789,64678.9,0.0301158
1.14494,28333.1,2633.31,0.0286539
1.08361,1.13442e+06,113242,0.0367444
1.09232,96691,9469.1,0.0294819
1.06614,1.70018e+06,169818,0.027439
1.07916,925154,92315.4,0.0346709
1.09236,195691,19369.1,0.0317918
1.07719,1.0831e+06,108110,0.0295992
1.08034,221391,21939.1,0.0289348
1.14723,57586.4,5558.64,0.0322972
1.09102,94173.8,9217.38,0.0305813
1.07623,1.2332e+06,123120,0.030985
1.10826,855121,85312.1,0.0300762
1.12356,187591,18559.1,0.029399
1.07941,725264,72326.4,0.0291623
1.13767,209712,20771.2,0.0303837
1.07856,241457,23945.7,0.0288547
1.09518,657492,65549.2,0.031419
1.06691,1.38028e+06,137828,0.0303985
1.06237,1.5971e+06,159510,0.0293861
1.09271,1.07472e+06,107272,0.0300628
1.11913,519200,51720,0.0306482
1.09198,1.26095e+06,125895,0.0298466
1.08245,430252,42825.2,0.0302546
1.09715,749900,74790,0.0333985
1.09615,537193,53519.3,0.0326066
1.07657,481307,47930.7,0.0378183
1.15153,66990.8,6499.08,0.0369647
1.06625,1.54388e+06,154188,0.0327495
1.10202,163735,16173.5,0.0297042
1.1137,739467,73746.7,0.0481397
1.10439,281508,27950.8,0.0309631
1.07048,986241,98424.1,0.029612
1.10384,1.10583e+06,110383,0.028473
1.12993,39472.8,3747.28,0.0289168
1.0773,983858,98185.9,0.0321199
1.11475,141667,13966.7,0.0314411
1.10668,403930,40193,0.0288578
1.08471,420562,41856.2,0.0362034
1.1033,74502.4,7250.24,0.0374612
1.09813,76881,7488.1,0.0306629
1.07733,92214.7,9021.47,0.028503
1.14728,56247.7,5424.77,0.0310386
1.07655,627050,62505,0.0324889
1.0932,1.22557e+06,122357,0.0345825
1.06543,1.01181e+06,100981,0.0306348
1.0685,866082,86408.2,0.0302615
1.06117,1.77407e+06,177207,0.0300331
1.0591,332062,33006.2,0.0269285
1.07104,233381,23138.1,0.0308899
1.06493,490765,48876.5,0.0292484
1.09389,102227,10022.7,0.0288371
1.11409,134626,13262.6,0.0297548
1.08067,1.84655e+06,184455,0.0388785
1.07846,524823,52282.3,0.0254783
1.06775,1.36429e+06,136229,0.0327625
1.08985,45409.9,4340.99,0.0297463
1.12594,46011.2,4401.12,0.0315448
1.091,48722,4672.2,0.0305905
1.07459,418736,41673.6,0.0295375
1.11781,399588,39758.8,0.0348696
1.06057,3.3245e+06,332250,0.0299044
1.07291,643061,64106.1,0.0263447
1.08126,1.58952e+06,158752,0.0284812
1.12682,120516,11851.6,0.0412038
1.08221,516509,51450.9,0.0298025
1.07602,1.34241e+06,134041,0.0322086
1.10547,479326,47732.6,0.0300414
1.10149,74699.4,7269.94,0.0316986
1.08881,411452,40945.2,0.0340528
1.11291,299155,29715.5,0.0328945
1.11178,29792.3,2779.23,0.0275231
1.07038,1.39061e+06,138861,0.0291302
1.11416,192333,19033.3,0.0291104
1.1435,47157.1,4515.71,0.0304332
1.13247,152928,15092.8,0.0300259
1.08348,496694,49469.4,0.0275367
1.07781,83326.7,8132.67,0.0279571
1.10452,198967,19696.7,0.0281869
1.12799,160083,15808.3,0.0327963
1.07954,61626.6,5962.66,0.0291194
1.10426,575064,57306.4,0.0315414
1.1258,48475.2,4647.52,0.0280827
1.06853,1.17916e+06,117716,0.0289504
1.1307,236481,23448.1,0.0267845
1.0665,893580,89158,0.0298896
1.06364,2.09109e+06,208909,0.0301142
1.08848,340495,33849.5,0.0306919
1.14084,25509.7,2350.97,0.0275241
1.10895,40746.9,3874.69,0.0292623
1.08447,411977,40997.7,0.032004
1.09258,775092,77309.2,0.031034
1.08382,377538,37553.8,0.0326364
1.11489,81406.4,7940.64,0.0297032
1.08231,430815,42881.5,0.0304677
1.0996,320861,31886.1,0.0313652
1.12028,221635,21963.5,0.0308215
1.12804,108445,10644.5,0.0321345
1.07896,807303,80530.3,0.0279916
1.07616,372743,37074.3,0.0287722
1.09093,217439,21543.9,0.0302446
1.11792,149713,14771.3,0.033837
1.10269,320014,31801.4,0.0343264
1.07038,1.37354e+06,137154,0.0299707
1.0944,134535,13253.5,0.0278343
1.13923,98837.3,9683.73,0.0322194
1.06608,999790,99779,0.0321252
1.06513,1.79599e+06,179399,0.0305122
1.0925,1.07644e+06,107444,0.0304875
1.12837,52727.3,5072.73,0.0339931
1.07277,484155,48215.5,0.0286748
1.07165,597994,59599.4,0.0308184
1.06109,832412,83041.2,0.0298802
1.12833,30073.7,2807.37,0.0284244
1.14914,125713,12371.3,0.0359466
1.10443,1.01793e+06,101593,0.0274519
1.08207,44485.1,4248.51,0.0305078
1.11097,56645.2,5464.52,0.0309288
1.07278,1.86766e+06,186566,0.028251
1.07905,886599,88459.9,0.0307129
1.09467,163811,16181.1,0.0322983
1.06955,2.88329e+06,288129,0.0298076
1.11806,73215,7121.5,0.0301915
1.10707,731261,72926.1,0.0280518
1.11482,125077,12307.7,0.0294902
1.1329,25873.5,2387.35,0.0276045
1.10601,476681,47468.1,0.0282602
1.11998,256135,25413.5,0.0280323
1.10432,36992.9,3499.29,0.02913
1.13905,32124.3,3012.43,0.0275991
1.13501,249531,24753.1,0.0277443
1.07766,1.21675e+06,121475,0.0335079
1.13215,421814,41981.4,0.0297637
1.06308,1.36979e+06,136779,0.0300185
1.07074,1.38312e+06,138112,0.0277064
1.07358,1.02019e+06,101819,0.0275338
1.12241,158896,15689.6,0.0234235
1.07569,262679,26067.9,0.0283144
1.12951,46874.1,4487.41,0.0318186
1.08477,168685,16668.5,0.0290794
1.09235,1.58286e+06,158086,0.0253712
1.06731,1.4759e+06,147390,0.0287593
1.11364,208143,20614.3,0.0299475
1.07061,616937,61493.7,0.0303531
1.09289,1.20871e+06,120671,0.0313755
1.07568,396987,39498.7,0.0274862
1.09353,1.23557e+06,123357,0.0287212
1.11324,240665,23866.5,0.0310514
1.08118,619215,61721.5,0.0366012
1.06744,1.12212e+06,112012,0.0308211
1.09434,1.03807e+06,103607,0.0297762
1.09007,198191,19619.1,0.031204
1.07745,1.05404e+06,105204,0.0320575
1.07557,326968,32496.8,0.031057
1.08545,354243,35224.3,0.0314018
1.11707,443831,44183.1,0.0277217
1.06991,2.74779e+06,274579,0.030319
1.11658,98057.5,9605.75,0.0292285
1.11537,24479.4,2247.94,0.027151
1.1275,87072.6,8507.26,0.0304081
1.07508,421761,41976.1,0.0280364
1.08369,211453,20945.3,0.0277946
1.07068,1.43566e+06,143366,0.0273308
1.06616,951737,94973.7,0.0337392
1.08291,303863,30186.3,0.0302697
1.13881,45747.1,4374.71,0.0267021
1.08846,2.37906e+06,237706,0.0275517
1.10866,793403,79140.3,0.0293298
1.07049,653786,65178.6,0.0311837
1.06183,203661,20166.1,0.0312124
1.11585,43273.7,4127.37,0.0320802
1.07113,661359,65935.9,0.0278122
1.11389,305736,30373.6,0.0340367
1.1228,119822,11782.2,0.0305982
1.10952,40975.5,3897.55,0.0308321
1.09097,1.60378e+06,160178,0.0376917
1.08407,145305,14330.5,0.0301576
1.08325,949600,94760,0.0293616
1.11033,397680,39568,0.0300861
1.06344,2.41225e+06,241025,0.0312612
1.09065,867319,86531.9,0.0303488
1.0727,578508,57650.8,0.0308345
1.08143,736584,73458.4,0.0320554
1.12898,82952.4,8095.24,0.0346348
1.12532,510084,50808.4,0.0303048
1.06335,612175,61017.5,0.0294241
1.1301,231721,22972.1,0.0291354
1.09075,278923,27692.3,0.0287739
1.10743,47198.3,4519.83,0.0278149
1.07667,1.45067e+06,144867,0.029204
1.10344,639607,63760.7,0.0290345
1.07862,178942,17694.2,0.0308068
1.07283,1.04926e+06,104726,0.027395
1.13116,142229,14022.9,0.0283492
1.07771,286042,28404.2,0.0278042
1.11516,286766,28476.6,0.0322648
1.08156,49737.3,4773.73,0.0318947
1.08191,248637,24663.7,0.0291162
1.08454,3.18402e+06,318202,0.0303264
1.08772,2.34463e+06,234263,0.0343828
1.06073,859305,85730.5,0.0300267
1.08893,220967,21896.7,0.0274718
1.12022,61852.4,5985.24,0.0295599
1.09439,903557,90155.7,0.035274
1.1189,67763.5,6576.35,0.0317967
1.08289,126933,12493.3,0.0313727
1.093,259662,25766.2,0.0312704
1.09023,171840,16984,0.029447
1.10168,850457,84845.7,0.0299997
1.09689,105912,10391.2,0.0304126
1.12309,175085,17308.5,0.0302966
1.08102,518124,51612.4,0.0283461
1.12443,156195,15419.5,0.027281
1.10994,404883,40288.3,0.036696
1.11392,275109,27310.9,0.0352179
1.06066,3.4743e+06,347230,0.0285531
1.11097,529664,52766.4,0.0232166
1.09138,87744.3,8574.43,0.0282539
1.12975,28430.3,2643.03,0.0275237
1.11174,290829,28882.9,0.0323387
1.08236,1.24209e+06,124009,0.0292904
1.06825,1.03568e+06,103368,0.0298434
1.14122,50887.5,4888.75,0.0296562
1.06966,1.47161e+06,146961,0.0303111
1.07214,458808,45680.8,0.0317898
1.08938,1.87913e+06,187713,0.0343027
1.14153,44791.9,4279.19,0.0322052
1.0753,275608,27360.8,0.037019
1.09766,635499,63349.9,0.0343025
1.06982,714363,71236.3,0.0312394
1.07197,590654,58865.4,0.0295644
1.08741,2.51173e+06,250973,0.0328468
1.11907,211802,20980.2,0.0345091
1.12567,406061,40406.1,0.0338192
1.09575,947402,94540.2,0.0284776
1.06064,3.50697e+06,350497,0.029909
1.09665,497342,49534.2,0.0323313
1.12981,138398,13639.8,0.0304873
1.12414,47603.5,4560.35,0.0305158
1.10359,35434.7,3343.47,0.0290536
1.11108,119252,11725.2,0.0292953
1.08125,1.62589e+06,162389,0.0278596
1.07971,195019,19301.9,0.0313603
1.07049,606155,60415.5,0.0283936
1.07513,1.46058e+06,145858,0.0281222
1.06139,2.92818e+06,292618,0.03085
1.10407,29618.9,2761.89,0.0301099
1.10463,696383,69438.3,0.03294
1.13522,316623,31462.3,0.034975
1.09968,1.0543e+06,105230,0.0309343
1.07354,2.00176e+06,199976,0.0289344
1.10474,537076,53507.6,0.0298213
1.08318,1.07216e+06,107016,0.0290646
1.08217,606588,60458.8,0.0294458
1.07879,542207,54020.7,0.0235371
1.10029,37149,3514.9,0.027606
1.08944,145034,14303.4,0.0291879
1.07114,902130,90013,0.03494
1.1099,630112,62811.2,0.0320176
1.11283,415825,41382.5,0.0319106
1.1203,473190,47119,0.0285114
1.13466,70384,6838.4,0.0256091
1.0711,758938,75693.8,0.0278075
1.07248,771041,76904.1,0.0301191
1.07555,1.34286e+06,134086,0.0283513
1.08853,201923,19992.3,0.0309687
1.13277,36236.8,3423.68,0.0282589
1.06351,2.31951e+06,231751,0.0291989
1.09463,1.00706e+06,100506,0.0310351
1.10942,1.12801e+06,112601,0.0299094
1.10513,271054,26905.4,0.0350597
1.08285,127531,12553.1,0.0286357
1.10635,390492,38849.2,0.0292168
1.07309,2.05411e+06,205211,0.0348863
1.07141,596534,59453.4,0.0287182
1.10203,1.27159e+06,126959,0.0308371
1.07072,2.4215e+06,241950,0.0304021
1.07408,1.72265e+06,172065,0.0339621
1.08692,395052,39305.2,0.0317306
1.08343,526791,52479.1,0.0324625
1.13854,31470.2,2947.02,0.0290892
1.0729,2.22791e+06,222591,0.0313314
1.07749,587719,58571.9,0.0266696
1.0771,493589,49158.9,0.0286246
1.08942,58069.1,5606.91,0.0324089
1.07219,580806,57880.6,0.0298738
1.06443,1.92642e+06,192442,0.0312643
1.1101,625535,62353.5,0.0321934
1.13156,186151,18415.1,0.0280517
1.06443,552211,55021.1,0.0283219
1.06472,1.898e+06,189600,0.0324369
1.07301,2.00632e+06,200432,0.030306
1.07883,294611,29261.1,0.0331785
1.07202,479517,47751.7,0.0420521
1.11178,126953,12495.3,0.0263771
1.11359,642638,64063.8,0.0319887
1.08774,230342,22834.2,0.0271358
1.10747,195633,19363.3,0.0303868
1.09421,1.06088e+06,105888,0.0300103
1.0868,243175,24117.5,0.0341501
1.07591,1.40699e+06,140499,0.03267
1.08601,685596,68359.6,0.0300286
1.08951,42955.2,4095.53,0.0303852
1.07884,2.09678e+06,209478,0.0294769
1.10329,62693.6,6069.36,0.0329621
1.06486,2.02684e+06,202484,0.0341185
1.0739,1.69861e+06,169661,0.0385968
1.11758,133031,13103.1,0.0285342
